property_id,property_name,reference_rate_night,rating,n_reviews,city,country,property_type,url_property
35646863,Loft en Blanes,38.0,4.42,100,Barcelona,España,No reconocido,https://www.airbnb.com.pe/rooms/35646863?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-03&check_out=2024-11-08&source_impression_id=p3_1730069818_P3pHTfxSdfnnJPP7&previous_page_section_name=1000&federated_search_id=45095317-be5d-4818-bfa2-dde0321f82dd&currency=EUR
1069480841499856359,Habitación en Barcelona,102.0,4.97,63,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1069480841499856359?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1886061294&search_mode=regular_search&check_in=2024-11-28&check_out=2024-12-03&source_impression_id=p3_1730069818_P3VBjmsNzrO26cU8&previous_page_section_name=1000&federated_search_id=45095317-be5d-4818-bfa2-dde0321f82dd&currency=EUR
663658440024542755,Habitación en Barcelona,46.0,4.96,78,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/663658440024542755?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1586576368&search_mode=regular_search&check_in=2025-02-04&check_out=2025-02-09&source_impression_id=p3_1730069818_P3PZ8IwyFOxkao6c&previous_page_section_name=1000&federated_search_id=45095317-be5d-4818-bfa2-dde0321f82dd&currency=EUR
18211389,Habitación en Barcelona,41.0,4.31,61,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/18211389?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1812596138&search_mode=regular_search&check_in=2024-11-11&check_out=2024-11-16&source_impression_id=p3_1730069818_P3b0JGqpFqZtzGXv&previous_page_section_name=1000&federated_search_id=45095317-be5d-4818-bfa2-dde0321f82dd&currency=EUR
21491758,Habitación compartida en El Prat de Llobregat,35.0,4.69,121,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/21491758?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-05&check_out=2024-11-10&source_impression_id=p3_1730069818_P3W7y9dxZUP9GXoG&previous_page_section_name=1000&federated_search_id=45095317-be5d-4818-bfa2-dde0321f82dd&currency=EUR
51444586,Lugar para quedarse en Barcelona,46.0,4.25,4,Barcelona,España,No reconocido,https://www.airbnb.com.pe/rooms/51444586?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730069825_P36S-S2_0nHXKwTo&previous_page_section_name=1000&federated_search_id=70dfddbd-246b-4521-8d87-06988b671180&currency=EUR
663658440024542755,Habitación en Barcelona,46.0,4.96,78,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/663658440024542755?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1586576368&search_mode=regular_search&check_in=2025-02-04&check_out=2025-02-09&source_impression_id=p3_1730069826_P3kdLIvR6obFV7gK&previous_page_section_name=1000&federated_search_id=70dfddbd-246b-4521-8d87-06988b671180&currency=EUR
1064588199303595322,Habitación en Barcelona,46.0,4.56,45,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1064588199303595322?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1820009837&search_mode=regular_search&check_in=2024-11-09&check_out=2024-11-14&source_impression_id=p3_1730069826_P3oCvCE_Y65c58YP&previous_page_section_name=1000&federated_search_id=70dfddbd-246b-4521-8d87-06988b671180&currency=EUR
896425211459641232,Habitación en Sant Joan Despí,46.0,4.8,125,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/896425211459641232?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1837332448&search_mode=regular_search&check_in=2024-11-30&check_out=2024-12-05&source_impression_id=p3_1730069826_P3u0OJOg5zO78ApE&previous_page_section_name=1000&federated_search_id=70dfddbd-246b-4521-8d87-06988b671180&currency=EUR
45576362,Habitación en Barcelona,57.0,4.9,21,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/45576362?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1436856880&search_mode=regular_search&check_in=2024-11-28&check_out=2024-12-03&source_impression_id=p3_1730069826_P35NyX0KoUOGI718&previous_page_section_name=1000&federated_search_id=70dfddbd-246b-4521-8d87-06988b671180&currency=EUR
969658917795252587,Lugar para quedarse en Barcelona,67.0,4.87,84,Barcelona,España,No reconocido,https://www.airbnb.com.pe/rooms/969658917795252587?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730069826_P3qInfJ-qcFm66GL&previous_page_section_name=1000&federated_search_id=70dfddbd-246b-4521-8d87-06988b671180&currency=EUR
1115997291333318492,Habitación en Hospitalet de Llobregat,30.0,4.97,35,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1115997291333318492?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1864658585&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730069826_P3G1PxoGCuTe7UpW&previous_page_section_name=1000&federated_search_id=70dfddbd-246b-4521-8d87-06988b671180&currency=EUR
909002726418833288,Habitación en Barcelona,43.0,4.25,76,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/909002726418833288?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1776582348&search_mode=regular_search&check_in=2024-11-15&check_out=2024-11-20&source_impression_id=p3_1730069826_P3J3TORWVtiNEBc2&previous_page_section_name=1000&federated_search_id=70dfddbd-246b-4521-8d87-06988b671180&currency=EUR
5268514,Apartamento en Barcelona,115.0,4.45,421,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/5268514?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730069826_P34iszHz6wTDNfDh&previous_page_section_name=1000&federated_search_id=70dfddbd-246b-4521-8d87-06988b671180&currency=EUR
1170348881873073063,Lugar para quedarse en Barcelona,29.0,-1.0,0,Barcelona,España,No reconocido,https://www.airbnb.com.pe/rooms/1170348881873073063?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-29&check_out=2024-12-04&source_impression_id=p3_1730069826_P3ABmU2ZtYtyENQ3&previous_page_section_name=1000&federated_search_id=70dfddbd-246b-4521-8d87-06988b671180&currency=EUR
882386616914940777,Apartamento en Barcelona,82.0,4.57,56,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/882386616914940777?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-07&check_out=2024-12-12&source_impression_id=p3_1730069826_P3MHWrq3gexJHK-c&previous_page_section_name=1000&federated_search_id=70dfddbd-246b-4521-8d87-06988b671180&currency=EUR
31884524,Habitación en Barcelona,46.0,4.65,54,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/31884524?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1860631400&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730069826_P3I2uzoKuxwjlkDi&previous_page_section_name=1000&federated_search_id=70dfddbd-246b-4521-8d87-06988b671180&currency=EUR
1138559798391855608,Habitación en Barcelona,67.0,5.0,27,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1138559798391855608?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1888048202&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-06&source_impression_id=p3_1730069826_P3vx9SY_JIKSdCHH&previous_page_section_name=1000&federated_search_id=70dfddbd-246b-4521-8d87-06988b671180&currency=EUR
1164342626799455637,Habitación en Barcelona,58.0,4.93,14,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1164342626799455637?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1949535167&search_mode=regular_search&check_in=2024-11-24&check_out=2024-11-29&source_impression_id=p3_1730069826_P3LrohAAhOMMvZXr&previous_page_section_name=1000&federated_search_id=70dfddbd-246b-4521-8d87-06988b671180&currency=EUR
663452645192016824,Habitación en Barcelona,34.0,4.83,52,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/663452645192016824?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1683129835&search_mode=regular_search&check_in=2025-01-02&check_out=2025-01-07&source_impression_id=p3_1730069826_P3T5WfHJnIcll4DG&previous_page_section_name=1000&federated_search_id=70dfddbd-246b-4521-8d87-06988b671180&currency=EUR
1024439156015801160,Habitación en Barcelona,43.0,4.8,61,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1024439156015801160?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2008166036&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730069826_P3C1SdeRaWFN_Mxm&previous_page_section_name=1000&federated_search_id=70dfddbd-246b-4521-8d87-06988b671180&currency=EUR
987387357183262245,Lugar para quedarse en Hospitalet de Llobregat,50.0,4.45,11,Barcelona,España,No reconocido,https://www.airbnb.com.pe/rooms/987387357183262245?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-03&check_out=2024-11-08&source_impression_id=p3_1730069826_P3MuJnAMueZ2DmlW&previous_page_section_name=1000&federated_search_id=70dfddbd-246b-4521-8d87-06988b671180&currency=EUR
36159982,Apartamento en Hospitalet de Llobregat,116.0,4.66,268,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/36159982?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1730069826_P3kXP8qU3ujrQHKV&previous_page_section_name=1000&federated_search_id=70dfddbd-246b-4521-8d87-06988b671180&currency=EUR
1274387047043001729,Apartamento en Barcelona,108.0,0.0,0,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/1274387047043001729?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-09&check_out=2024-11-14&source_impression_id=p3_1730069835_P3UcMGERDQK34wyv&previous_page_section_name=1000&federated_search_id=77674a6b-51cd-48cc-a3d4-860b986af90b&currency=EUR
25202769,Habitación en Santa Coloma de Gramenet,34.0,4.35,147,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/25202769?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1657609503&search_mode=regular_search&check_in=2024-11-03&check_out=2024-11-08&source_impression_id=p3_1730069836_P30iTZJBJtBgigXB&previous_page_section_name=1000&federated_search_id=77674a6b-51cd-48cc-a3d4-860b986af90b&currency=EUR
1105931839347636267,Habitación en Barcelona,42.0,4.58,12,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1105931839347636267?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1932456709&search_mode=regular_search&check_in=2024-11-19&check_out=2024-11-24&source_impression_id=p3_1730069836_P3YmOK9Y6S8eRP-g&previous_page_section_name=1000&federated_search_id=77674a6b-51cd-48cc-a3d4-860b986af90b&currency=EUR
4400390,Apartamento en Barcelona,76.0,4.61,484,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/4400390?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-25&check_out=2024-11-30&source_impression_id=p3_1730069836_P3Lz0jCmMF4jRVGr&previous_page_section_name=1000&federated_search_id=77674a6b-51cd-48cc-a3d4-860b986af90b&currency=EUR
1248760917371966497,Habitación en Barcelona,64.0,0.0,0,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1248760917371966497?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2016541719&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-06&source_impression_id=p3_1730069836_P37a61DlhyNwmxn7&previous_page_section_name=1000&federated_search_id=77674a6b-51cd-48cc-a3d4-860b986af90b&currency=EUR
26408688,Habitación en Barcelona,51.0,4.74,324,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/26408688?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1200343865&search_mode=regular_search&check_in=2024-11-23&check_out=2024-11-28&source_impression_id=p3_1730069836_P3hmTUPlu09oQX8l&previous_page_section_name=1000&federated_search_id=77674a6b-51cd-48cc-a3d4-860b986af90b&currency=EUR
1234036877802738824,Habitación en Hospitalet de Llobregat,51.0,5.0,3,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1234036877802738824?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1984024808&search_mode=regular_search&check_in=2024-11-05&check_out=2024-11-10&source_impression_id=p3_1730069836_P3bruk7ZMuW7_wyT&previous_page_section_name=1000&federated_search_id=77674a6b-51cd-48cc-a3d4-860b986af90b&currency=EUR
4697931,Apartamento en Barcelona,103.0,4.76,231,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/4697931?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-10&check_out=2024-12-15&source_impression_id=p3_1730069836_P35ulIPjd8wwTdQM&previous_page_section_name=1000&federated_search_id=77674a6b-51cd-48cc-a3d4-860b986af90b&currency=EUR
22441576,Habitación en Barcelona,109.0,4.95,232,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/22441576?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1674879797&search_mode=regular_search&check_in=2024-11-21&check_out=2024-11-26&source_impression_id=p3_1730069836_P3FQ_mQSrEM0UbES&previous_page_section_name=1000&federated_search_id=77674a6b-51cd-48cc-a3d4-860b986af90b&currency=EUR
39650770,Habitación en Rubí,34.0,4.57,146,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/39650770?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1207825328&search_mode=regular_search&check_in=2024-11-03&check_out=2024-11-08&source_impression_id=p3_1730069836_P37ewTYTBplz1tkb&previous_page_section_name=1000&federated_search_id=77674a6b-51cd-48cc-a3d4-860b986af90b&currency=EUR
1140523601438593883,Habitación en Barcelona,38.0,4.47,19,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1140523601438593883?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1900101755&search_mode=regular_search&check_in=2024-11-24&check_out=2024-11-29&source_impression_id=p3_1730069836_P3b1pyb59gpddrpI&previous_page_section_name=1000&federated_search_id=77674a6b-51cd-48cc-a3d4-860b986af90b&currency=EUR
17151374,Apartamento en Barcelona,102.0,4.79,252,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/17151374?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1730069836_P3RITpmKCrXseiP3&previous_page_section_name=1000&federated_search_id=77674a6b-51cd-48cc-a3d4-860b986af90b&currency=EUR
3436535,Habitación en Barcelona,57.0,4.63,393,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/3436535?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=564445634&search_mode=regular_search&check_in=2024-11-14&check_out=2024-11-19&source_impression_id=p3_1730069836_P3uMOoYdxSswRmF9&previous_page_section_name=1000&federated_search_id=77674a6b-51cd-48cc-a3d4-860b986af90b&currency=EUR
994279800709968334,Habitación en Gavà,46.0,4.79,95,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/994279800709968334?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1864548576&search_mode=regular_search&check_in=2024-11-18&check_out=2024-11-23&source_impression_id=p3_1730069836_P3bS8OZoGIfxnYqk&previous_page_section_name=1000&federated_search_id=77674a6b-51cd-48cc-a3d4-860b986af90b&currency=EUR
1192612229323894350,Apartamento en Barcelona,91.0,0.0,0,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/1192612229323894350?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730069836_P3nYyLiJUpL2tjtH&previous_page_section_name=1000&federated_search_id=77674a6b-51cd-48cc-a3d4-860b986af90b&currency=EUR
1125955652813692522,Habitación en Barcelona,49.0,4.5,16,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1125955652813692522?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1874454764&search_mode=regular_search&check_in=2024-11-22&check_out=2024-11-27&source_impression_id=p3_1730069836_P362oKyqoGS2LtLT&previous_page_section_name=1000&federated_search_id=77674a6b-51cd-48cc-a3d4-860b986af90b&currency=EUR
908155559326571593,Habitación en Barcelona,46.0,4.75,4,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/908155559326571593?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1770642236&search_mode=regular_search&check_in=2024-11-03&check_out=2024-11-08&source_impression_id=p3_1730069836_P3sgFkdM_9i1TIMK&previous_page_section_name=1000&federated_search_id=77674a6b-51cd-48cc-a3d4-860b986af90b&currency=EUR
786236877514361915,Apartamento en Barcelona,122.0,4.63,91,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/786236877514361915?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2025-01-06&check_out=2025-01-11&source_impression_id=p3_1730069836_P3mZch3bUK_nZf98&previous_page_section_name=1000&federated_search_id=77674a6b-51cd-48cc-a3d4-860b986af90b&currency=EUR
